,date,time,race,race perceived prior,type,location,sunsettime,dusktime,mins_sunset,mins_dusk,mins_stop_time,mins_before_dusk,itp,dark
3263,2021-09-18,1900-01-01 23:14:00,asian,False,Moving Violation,"37.85685616, -122.2531417",19:11:27,19:38:11,1151.0,1178.0,1394.0,-216.0,0,1
3264,2021-09-18,1900-01-01 22:44:00,white,False,Moving Violation,"37.88024775, -122.2966119",19:11:27,19:38:11,1151.0,1178.0,1364.0,-186.0,0,1
3265,2021-09-18,1900-01-01 23:37:00,black/african american,False,Moving Violation,"37.86036612, -122.2668693",19:11:27,19:38:11,1151.0,1178.0,1417.0,-239.0,0,1
3266,2021-09-18,1900-01-01 21:59:00,white,False,Moving Violation,"37.86016727, -122.2686346",19:11:27,19:38:11,1151.0,1178.0,1319.0,-141.0,0,1
3267,2021-09-18,1900-01-01 23:46:00,asian,False,Moving Violation,"37.86013804, -122.2686395",19:11:27,19:38:11,1151.0,1178.0,1426.0,-248.0,0,1
3268,2021-09-18,1900-01-01 18:54:00,hispanic/latino,False,Moving Violation,"37.86010493, -122.2686503",19:11:27,19:38:11,1151.0,1178.0,1134.0,44.0,1,0
3271,2021-09-18,1900-01-01 20:59:00,hispanic/latino,False,Moving Violation,"37.86745416, -122.2655429",19:11:27,19:38:11,1151.0,1178.0,1259.0,-81.0,1,1
3272,2021-09-18,1900-01-01 23:52:00,hispanic/latino,False,Equipment Violation,"37.86257769, -122.2720844",19:11:27,19:38:11,1151.0,1178.0,1432.0,-254.0,0,1
3273,2021-09-18,1900-01-01 22:41:00,white,False,Moving Violation,"37.86745529, -122.2591059",19:11:27,19:38:11,1151.0,1178.0,1361.0,-183.0,0,1
3274,2021-09-18,1900-01-01 23:54:00,white,False,Moving Violation,"37.85618833, -122.2598588",19:11:27,19:38:11,1151.0,1178.0,1434.0,-256.0,0,1
3275,2021-09-19,1900-01-01 21:07:00,black/african american,False,Moving Violation,"37.8682185, -122.295504",19:09:53,19:36:36,1150.0,1177.0,1267.0,-90.0,1,1
3277,2021-09-19,1900-01-01 23:20:00,black/african american,False,Moving Violation,"37.85522413, -122.2691176",19:09:53,19:36:36,1150.0,1177.0,1400.0,-223.0,0,1
3278,2021-09-19,1900-01-01 21:49:00,white,False,Moving Violation,"37.86857929, -122.2725519",19:09:53,19:36:36,1150.0,1177.0,1309.0,-132.0,0,1
3279,2021-09-19,1900-01-01 22:14:00,black/african american,False,Equipment Violation,"37.87799699, -122.3083584",19:09:53,19:36:36,1150.0,1177.0,1334.0,-157.0,0,1
3280,2021-09-19,1900-01-01 19:10:00,middle eastern/south asian,False,Moving Violation,"37.85864061, -122.2679679",19:09:53,19:36:36,1150.0,1177.0,1150.0,27.0,1,0
3281,2021-09-19,1900-01-01 16:38:00,white,False,Moving Violation,"37.86919599, -122.269655",19:09:53,19:36:36,1150.0,1177.0,998.0,179.0,0,0
3282,2021-09-19,1900-01-01 23:10:00,white,False,Moving Violation,"37.86611842, -122.2677828",19:09:53,19:36:36,1150.0,1177.0,1390.0,-213.0,0,1
3283,2021-09-19,1900-01-01 17:55:00,asian,False,Moving Violation,"37.85522052, -122.2668848",19:09:53,19:36:36,1150.0,1177.0,1075.0,102.0,1,0
3284,2021-09-19,1900-01-01 17:24:00,black/african american,False,Moving Violation,"37.87403798, -122.2999759",19:09:53,19:36:36,1150.0,1177.0,1044.0,133.0,1,0
3285,2021-09-19,1900-01-01 19:24:00,black/african american,False,Moving Violation,"37.85374241, -122.2792751",19:09:53,19:36:36,1150.0,1177.0,1164.0,13.0,1,0
3286,2021-09-19,1900-01-01 20:35:00,asian,False,Moving Violation,"37.85446913, -122.2702512",19:09:53,19:36:36,1150.0,1177.0,1235.0,-58.0,1,1
3287,2021-09-19,1900-01-01 19:44:00,white,False,Moving Violation,"37.858475, -122.2675565",19:09:53,19:36:36,1150.0,1177.0,1184.0,-7.0,1,1
3288,2021-09-19,1900-01-01 19:46:00,asian,False,Moving Violation,"37.86439313, -122.2642416",19:09:53,19:36:36,1150.0,1177.0,1186.0,-9.0,1,1
3289,2021-09-19,1900-01-01 21:19:00,asian,False,Moving Violation,"37.86498028, -122.2720307",19:09:53,19:36:36,1150.0,1177.0,1279.0,-102.0,0,1
3290,2021-09-19,1900-01-01 21:28:00,white,False,Moving Violation,"37.86494562, -122.2584097",19:09:53,19:36:36,1150.0,1177.0,1288.0,-111.0,0,1
3291,2021-09-19,1900-01-01 23:29:00,middle eastern/south asian,False,Moving Violation,"37.86729062, -122.2677808",19:09:53,19:36:36,1150.0,1177.0,1409.0,-232.0,0,1
3292,2021-09-19,1900-01-01 23:15:00,black/african american,False,Moving Violation,"37.86013306, -122.2686668",19:09:53,19:36:36,1150.0,1177.0,1395.0,-218.0,0,1
3293,2021-09-20,1900-01-01 21:53:00,white,False,Moving Violation,"37.86992539, -122.2727736",19:08:19,19:35:02,1148.0,1175.0,1313.0,-138.0,0,1
3295,2021-09-21,1900-01-01 18:02:00,white,True,Moving Violation,"37.87667685, -122.2833872",19:06:45,19:33:27,1147.0,1173.0,1082.0,91.0,1,0
3296,2021-09-21,1900-01-01 17:31:00,white,True,Moving Violation,"37.87020099, -122.2941054",19:06:45,19:33:27,1147.0,1173.0,1051.0,122.0,1,0
3297,2021-09-21,1900-01-01 17:48:00,white,True,Moving Violation,"37.87112007, -122.2880845",19:06:45,19:33:27,1147.0,1173.0,1068.0,105.0,1,0
3298,2021-09-21,1900-01-01 18:14:00,white,False,Moving Violation,"37.87657186, -122.2841985",19:06:45,19:33:27,1147.0,1173.0,1094.0,79.0,1,0
3299,2021-09-21,1900-01-01 17:06:00,white,True,Equipment Violation,"37.87789092, -122.2851735",19:06:45,19:33:27,1147.0,1173.0,1026.0,147.0,0,0
3300,2021-09-21,1900-01-01 16:37:00,white,False,Moving Violation,"37.87619866, -122.2875118",19:06:45,19:33:27,1147.0,1173.0,997.0,176.0,0,0
3301,2021-09-21,1900-01-01 16:26:00,white,False,Moving Violation,"37.87652304, -122.282794",19:06:45,19:33:27,1147.0,1173.0,986.0,187.0,0,0
3302,2021-09-21,1900-01-01 18:25:00,asian,False,Moving Violation,"37.876351, -122.2866627",19:06:45,19:33:27,1147.0,1173.0,1105.0,68.0,1,0
3303,2021-09-21,1900-01-01 21:49:00,white,False,Moving Violation,"37.8663604, -122.3060422",19:06:45,19:33:27,1147.0,1173.0,1309.0,-136.0,0,1
3304,2021-09-21,1900-01-01 21:37:00,hispanic/latino,False,Moving Violation,"37.87833139, -122.3061197",19:06:45,19:33:27,1147.0,1173.0,1297.0,-124.0,0,1
3305,2021-09-21,1900-01-01 20:14:00,hispanic/latino,False,Moving Violation,"37.86923644, -122.2933982",19:06:45,19:33:27,1147.0,1173.0,1214.0,-41.0,1,1
3306,2021-09-21,1900-01-01 20:31:00,white,False,Moving Violation,"37.86736107, -122.2994981",19:06:45,19:33:27,1147.0,1173.0,1231.0,-58.0,1,1
3307,2021-09-21,1900-01-01 20:42:00,white,False,Moving Violation,"37.86636715, -122.306034",19:06:45,19:33:27,1147.0,1173.0,1242.0,-69.0,1,1
3308,2021-09-21,1900-01-01 21:07:00,hispanic/latino,False,Equipment Violation,"37.8704563, -122.2800552",19:06:45,19:33:27,1147.0,1173.0,1267.0,-94.0,1,1
3309,2021-09-22,1900-01-01 22:32:00,black/african american,False,Moving Violation,"37.84663213, -122.2803193",19:05:12,19:31:53,1145.0,1172.0,1352.0,-180.0,0,1
3310,2021-09-22,1900-01-01 23:19:00,middle eastern/south asian,False,Moving Violation,"37.85832806, -122.2692381",19:05:12,19:31:53,1145.0,1172.0,1399.0,-227.0,0,1
3311,2021-09-22,1900-01-01 22:50:00,black/african american,False,Moving Violation,"37.85525884, -122.2673452",19:05:12,19:31:53,1145.0,1172.0,1370.0,-198.0,0,1
3313,2021-09-22,1900-01-01 20:52:00,hispanic/latino,False,Moving Violation,"37.87198278, -122.2692402",19:05:12,19:31:53,1145.0,1172.0,1252.0,-80.0,1,1
3314,2021-09-22,1900-01-01 20:14:00,middle eastern/south asian,False,Moving Violation,"37.8553406, -122.2673798",19:05:12,19:31:53,1145.0,1172.0,1214.0,-42.0,1,1
3315,2021-09-22,1900-01-01 19:05:00,white,False,Moving Violation,"37.86065877, -122.2534168",19:05:12,19:31:53,1145.0,1172.0,1145.0,27.0,1,0
3316,2021-09-23,1900-01-01 20:36:00,hispanic/latino,False,Moving Violation,"37.86674283, -122.266737",19:03:38,19:30:19,1144.0,1170.0,1236.0,-66.0,1,1
3317,2021-09-23,1900-01-01 21:52:00,asian,False,Moving Violation,"37.85722723, -122.2520547",19:03:38,19:30:19,1144.0,1170.0,1312.0,-142.0,0,1
3318,2021-09-23,1900-01-01 22:14:00,white,False,Moving Violation,"37.85107617, -122.2706387",19:03:38,19:30:19,1144.0,1170.0,1334.0,-164.0,0,1
3319,2021-09-23,1900-01-01 20:58:00,asian,False,Moving Violation,"37.87034436, -122.2832733",19:03:38,19:30:19,1144.0,1170.0,1258.0,-88.0,1,1
3320,2021-09-23,1900-01-01 20:22:00,middle eastern/south asian,False,Moving Violation,"37.85384484, -122.2871281",19:03:38,19:30:19,1144.0,1170.0,1222.0,-52.0,1,1
3321,2021-09-23,1900-01-01 20:20:00,black/african american,False,Moving Violation,"37.86199838, -122.2821725",19:03:38,19:30:19,1144.0,1170.0,1220.0,-50.0,1,1
3322,2021-09-23,1900-01-01 20:36:00,hispanic/latino,False,Moving Violation,"37.86674283, -122.266737",19:03:38,19:30:19,1144.0,1170.0,1236.0,-66.0,1,1
3323,2021-09-23,1900-01-01 22:51:00,asian,False,Moving Violation,"37.86179625, -122.2808589",19:03:38,19:30:19,1144.0,1170.0,1371.0,-201.0,0,1
3324,2021-09-23,1900-01-01 22:30:00,middle eastern/south asian,False,Moving Violation,"37.85480222, -122.2528213",19:03:38,19:30:19,1144.0,1170.0,1350.0,-180.0,0,1
3325,2021-09-23,1900-01-01 22:51:00,asian,False,Moving Violation,"37.86179625, -122.2808589",19:03:38,19:30:19,1144.0,1170.0,1371.0,-201.0,0,1
3326,2021-09-23,1900-01-01 23:20:00,middle eastern/south asian,False,Moving Violation,"37.86993864, -122.2861205",19:03:38,19:30:19,1144.0,1170.0,1400.0,-230.0,0,1
3327,2021-09-23,1900-01-01 20:25:00,black/african american,False,Equipment Violation,"37.87602755, -122.2882114",19:03:38,19:30:19,1144.0,1170.0,1225.0,-55.0,1,1
3329,2021-09-23,1900-01-01 18:19:00,hispanic/latino,False,Moving Violation,"37.86601645, -122.2590925",19:03:38,19:30:19,1144.0,1170.0,1099.0,71.0,1,0
3330,2021-09-23,1900-01-01 17:47:00,white,False,Moving Violation,"37.8595408, -122.2591524",19:03:38,19:30:19,1144.0,1170.0,1067.0,103.0,1,0
3331,2021-09-23,1900-01-01 22:06:00,white,False,Moving Violation,"37.86201447, -122.2535216",19:03:38,19:30:19,1144.0,1170.0,1326.0,-156.0,0,1
3333,2021-09-23,1900-01-01 19:31:00,asian,False,Moving Violation,"37.86134014, -122.266718",19:03:38,19:30:19,1144.0,1170.0,1171.0,-1.0,1,1
3334,2021-09-23,1900-01-01 19:42:00,white,False,Moving Violation,"37.86931171, -122.2874822",19:03:38,19:30:19,1144.0,1170.0,1182.0,-12.0,1,1
3335,2021-09-23,1900-01-01 19:40:00,middle eastern/south asian,False,Moving Violation,"37.85531632, -122.2634884",19:03:38,19:30:19,1144.0,1170.0,1180.0,-10.0,1,1
3336,2021-09-23,1900-01-01 20:10:00,white,False,Moving Violation,"37.87259197, -122.2707677",19:03:38,19:30:19,1144.0,1170.0,1210.0,-40.0,1,1
3337,2021-09-23,1900-01-01 18:38:00,black/african american,False,Moving Violation,"37.86146659, -122.2584131",19:03:38,19:30:19,1144.0,1170.0,1118.0,52.0,1,0
3338,2021-09-23,1900-01-01 18:47:00,white,False,Equipment Violation,"37.85110274, -122.2911124",19:03:38,19:30:19,1144.0,1170.0,1127.0,43.0,1,0
3339,2021-09-23,1900-01-01 19:27:00,black/african american,False,Moving Violation,"37.86882644, -122.2919771",19:03:38,19:30:19,1144.0,1170.0,1167.0,3.0,1,0
3340,2021-09-24,1900-01-01 21:49:00,asian,False,Non-moving violation / including registration,"37.85989288, -122.2592374",19:02:04,19:28:45,1142.0,1169.0,1309.0,-140.0,0,1
3341,2021-09-24,1900-01-01 20:56:00,hispanic/latino,True,Moving Violation,"37.86002612, -122.2591408",19:02:04,19:28:45,1142.0,1169.0,1256.0,-87.0,1,1
3342,2021-09-24,1900-01-01 22:12:00,white,False,Non-moving violation / including registration,"37.85974884, -122.2592365",19:02:04,19:28:45,1142.0,1169.0,1332.0,-163.0,0,1
3343,2021-09-24,1900-01-01 18:55:00,white,False,Equipment Violation,"37.86371013, -122.2902961",19:02:04,19:28:45,1142.0,1169.0,1135.0,34.0,1,0
3344,2021-09-24,1900-01-01 21:49:00,black/african american,False,Moving Violation,"37.85979519, -122.2592381",19:02:04,19:28:45,1142.0,1169.0,1309.0,-140.0,0,1
3345,2021-09-24,1900-01-01 21:35:00,asian,False,Moving Violation,"37.85984842, -122.2591313",19:02:04,19:28:45,1142.0,1169.0,1295.0,-126.0,0,1
3347,2021-09-24,1900-01-01 23:35:00,black/african american,False,Moving Violation,"37.84847919, -122.2780389",19:02:04,19:28:45,1142.0,1169.0,1415.0,-246.0,0,1
3348,2021-09-24,1900-01-01 22:27:00,white,False,Moving Violation,"37.86003026, -122.2591118",19:02:04,19:28:45,1142.0,1169.0,1347.0,-178.0,0,1
3349,2021-09-24,1900-01-01 23:32:00,white,False,Non-moving violation / including registration,"37.85972432, -122.259235",19:02:04,19:28:45,1142.0,1169.0,1412.0,-243.0,0,1
3350,2021-09-24,1900-01-01 22:03:00,white,False,Moving Violation,"37.85982998, -122.25921",19:02:04,19:28:45,1142.0,1169.0,1323.0,-154.0,0,1
3351,2021-09-24,1900-01-01 22:39:00,white,False,Moving Violation,"37.86093214, -122.2898813",19:02:04,19:28:45,1142.0,1169.0,1359.0,-190.0,0,1
3352,2021-09-24,1900-01-01 22:34:00,middle eastern/south asian,False,Non-moving violation / including registration,"37.85977273, -122.2592372",19:02:04,19:28:45,1142.0,1169.0,1354.0,-185.0,0,1
3353,2021-09-24,1900-01-01 23:07:00,hispanic/latino,False,Moving Violation,"37.85980324, -122.2592082",19:02:04,19:28:45,1142.0,1169.0,1387.0,-218.0,0,1
3356,2021-09-25,1900-01-01 23:14:00,hispanic/latino,False,Moving Violation,"37.85965287, -122.2716377",19:00:31,19:27:11,1141.0,1167.0,1394.0,-227.0,0,1
3360,2021-09-26,1900-01-01 21:47:00,black/african american,False,Moving Violation,"37.87165742, -122.2707949",18:58:58,19:25:38,1139.0,1166.0,1307.0,-141.0,0,1
3361,2021-09-26,1900-01-01 22:46:00,black/african american,False,Equipment Violation,"37.86964368, -122.2982455",18:58:58,19:25:38,1139.0,1166.0,1366.0,-200.0,0,1
3362,2021-09-26,1900-01-01 21:03:00,asian,False,Moving Violation,"37.85585521, -122.2691761",18:58:58,19:25:38,1139.0,1166.0,1263.0,-97.0,1,1
3363,2021-09-26,1900-01-01 19:54:00,black/african american,False,Moving Violation,"37.84781632, -122.2719987",18:58:58,19:25:38,1139.0,1166.0,1194.0,-28.0,1,1
3364,2021-09-26,1900-01-01 20:27:00,black/african american,False,Moving Violation,"37.87114856, -122.2896993",18:58:58,19:25:38,1139.0,1166.0,1227.0,-61.0,1,1
3365,2021-09-26,1900-01-01 23:02:00,white,False,Equipment Violation,"37.86594512, -122.3057557",18:58:58,19:25:38,1139.0,1166.0,1382.0,-216.0,0,1
3366,2021-09-26,1900-01-01 23:10:00,asian,False,Non-moving violation / including registration,"37.87257984, -122.2775121",18:58:58,19:25:38,1139.0,1166.0,1390.0,-224.0,0,1
3367,2021-09-26,1900-01-01 19:35:00,hispanic/latino,False,Moving Violation,"37.85222114, -122.2702129",18:58:58,19:25:38,1139.0,1166.0,1175.0,-9.0,1,1
3368,2021-09-26,1900-01-01 16:37:00,white,False,Non-moving violation / including registration,"37.87030461, -122.273202",18:58:58,19:25:38,1139.0,1166.0,997.0,169.0,0,0
3370,2021-09-26,1900-01-01 19:11:00,asian,False,Moving Violation,"37.85630281, -122.2688564",18:58:58,19:25:38,1139.0,1166.0,1151.0,15.0,1,0
3375,2021-09-28,1900-01-01 23:38:00,black/african american,False,Equipment Violation,"37.863499, -122.265488",18:55:52,19:22:32,1136.0,1163.0,1418.0,-255.0,0,1
3377,2021-09-28,1900-01-01 22:24:00,hispanic/latino,False,Moving Violation,"37.85482529, -122.269094",18:55:52,19:22:32,1136.0,1163.0,1344.0,-181.0,0,1
3378,2021-09-28,1900-01-01 16:38:00,black/african american,False,Moving Violation,"37.8766639, -122.2829882",18:55:52,19:22:32,1136.0,1163.0,998.0,165.0,0,0
3379,2021-09-28,1900-01-01 16:15:00,middle eastern/south asian,False,Moving Violation,"37.87623625, -122.288862",18:55:52,19:22:32,1136.0,1163.0,975.0,188.0,0,0
3382,2021-09-28,1900-01-01 16:27:00,white,False,Moving Violation,"37.87724313, -122.2877185",18:55:52,19:22:32,1136.0,1163.0,987.0,176.0,0,0
3383,2021-09-28,1900-01-01 20:22:00,black/african american,False,Moving Violation,"37.8559947, -122.2612188",18:55:52,19:22:32,1136.0,1163.0,1222.0,-59.0,1,1
3385,2021-09-28,1900-01-01 19:21:00,white,False,Moving Violation,"37.85769224, -122.2584762",18:55:52,19:22:32,1136.0,1163.0,1161.0,2.0,1,0
3386,2021-09-28,1900-01-01 23:57:00,black/african american,False,Moving Violation,"37.87188693, -122.2668459",18:55:52,19:22:32,1136.0,1163.0,1437.0,-274.0,0,1
3387,2021-09-28,1900-01-01 20:32:00,middle eastern/south asian,True,Moving Violation,"37.85460774, -122.2690218",18:55:52,19:22:32,1136.0,1163.0,1232.0,-69.0,1,1
3389,2021-09-28,1900-01-01 19:46:00,middle eastern/south asian,False,Moving Violation,"37.85930546, -122.2532498",18:55:52,19:22:32,1136.0,1163.0,1186.0,-23.0,1,1
3390,2021-09-28,1900-01-01 20:06:00,black/african american,False,Moving Violation,"37.85604098, -122.260903",18:55:52,19:22:32,1136.0,1163.0,1206.0,-43.0,1,1
3404,2021-09-29,1900-01-01 21:38:00,white,False,Moving Violation,"37.85834009, -122.2592286",18:54:20,19:21:00,1134.0,1161.0,1298.0,-137.0,0,1
3407,2021-09-30,1900-01-01 16:38:00,hispanic/latino,False,Moving Violation,"37.87181719, -122.2922004",18:52:48,19:19:28,1133.0,1159.0,998.0,161.0,0,0
3408,2021-09-30,1900-01-01 17:22:00,white,False,Moving Violation,"37.86124308, -122.259093",18:52:48,19:19:28,1133.0,1159.0,1042.0,117.0,1,0
3410,2021-09-30,1900-01-01 16:56:00,middle eastern/south asian,False,Moving Violation,"37.86884991, -122.3040693",18:52:48,19:19:28,1133.0,1159.0,1016.0,143.0,0,0
3422,2021-09-30,1900-01-01 16:38:00,white,False,Moving Violation,"37.86321627, -122.2588878",18:52:48,19:19:28,1133.0,1159.0,998.0,161.0,0,0
3423,2021-09-30,1900-01-01 16:18:00,white,False,Moving Violation,"37.86060002, -122.2591527",18:52:48,19:19:28,1133.0,1159.0,978.0,181.0,0,0
3425,2021-09-30,1900-01-01 16:33:00,asian,False,Moving Violation,"37.86324229, -122.2588774",18:52:48,19:19:28,1133.0,1159.0,993.0,166.0,0,0
3426,2021-09-30,1900-01-01 15:22:00,black/african american,False,Moving Violation,"37.86243926, -122.2589096",18:52:48,19:19:28,1133.0,1159.0,922.0,237.0,0,0
3428,2021-09-30,1900-01-01 15:59:00,hispanic/latino,False,Moving Violation,"37.86340142, -122.257178",18:52:48,19:19:28,1133.0,1159.0,959.0,200.0,0,0
3429,2021-09-30,1900-01-01 15:34:00,white,True,Moving Violation,"37.86185199, -122.2585551",18:52:48,19:19:28,1133.0,1159.0,934.0,225.0,0,0
3430,2021-09-30,1900-01-01 23:10:00,black/african american,False,Moving Violation,"37.84370877, -122.2765845",18:52:48,19:19:28,1133.0,1159.0,1390.0,-231.0,0,1
3431,2021-09-30,1900-01-01 20:27:00,middle eastern/south asian,False,Moving Violation,"37.85186227, -122.2913335",18:52:48,19:19:28,1133.0,1159.0,1227.0,-68.0,1,1
3432,2021-09-30,1900-01-01 17:26:00,black/african american,False,Moving Violation,"37.86786818, -122.2921389",18:52:48,19:19:28,1133.0,1159.0,1046.0,113.0,1,0
3433,2021-09-30,1900-01-01 18:29:00,black/african american,False,Equipment Violation,"37.87559717, -122.2940852",18:52:48,19:19:28,1133.0,1159.0,1109.0,50.0,1,0
3435,2021-09-30,1900-01-01 18:40:00,white,False,Moving Violation,"37.86930004, -122.2546399",18:52:48,19:19:28,1133.0,1159.0,1120.0,39.0,1,0
3436,2021-10-01,1900-01-01 20:03:00,white,True,Moving Violation,"37.8698662, -122.2727799",18:51:16,19:17:57,1131.0,1158.0,1203.0,-45.0,1,1
3437,2021-10-01,1900-01-01 22:15:00,white,False,Moving Violation,"37.85846595, -122.2932948",18:51:16,19:17:57,1131.0,1158.0,1335.0,-177.0,0,1
3438,2021-10-01,1900-01-01 22:52:00,middle eastern/south asian,False,Moving Violation,"37.85631348, -122.268771",18:51:16,19:17:57,1131.0,1158.0,1372.0,-214.0,0,1
3443,2021-10-01,1900-01-01 17:47:00,white,False,Moving Violation,"37.85486349, -122.286607",18:51:16,19:17:57,1131.0,1158.0,1067.0,91.0,1,0
3447,2021-10-02,1900-01-01 20:57:00,hispanic/latino,False,Moving Violation,"37.8702637, -122.2801039",18:49:45,19:16:26,1130.0,1156.0,1257.0,-101.0,1,1
3448,2021-10-02,1900-01-01 20:28:00,asian,False,Moving Violation,"37.86208846, -122.267208",18:49:45,19:16:26,1130.0,1156.0,1228.0,-72.0,1,1
3449,2021-10-02,1900-01-01 18:52:00,black/african american,False,Moving Violation,"37.85620946, -122.2878748",18:49:45,19:16:26,1130.0,1156.0,1132.0,24.0,1,0
3451,2021-10-02,1900-01-01 19:00:00,black/african american,False,Moving Violation,"37.87018217, -122.284012",18:49:45,19:16:26,1130.0,1156.0,1140.0,16.0,1,0
3452,2021-10-03,1900-01-01 19:26:00,hispanic/latino,False,Moving Violation,"37.86304612, -122.2671267",18:48:14,19:14:56,1128.0,1155.0,1166.0,-11.0,1,1
3461,2021-10-03,1900-01-01 20:56:00,black/african american,False,Moving Violation,"37.87970607, -122.2959359",18:48:14,19:14:56,1128.0,1155.0,1256.0,-101.0,1,1
3462,2021-10-03,1900-01-01 20:48:00,black/african american,False,Non-moving violation / including registration,"37.85725059, -122.2885212",18:48:14,19:14:56,1128.0,1155.0,1248.0,-93.0,1,1
3463,2021-10-03,1900-01-01 23:21:00,hispanic/latino,False,Non-moving violation / including registration,"37.85217544, -122.2735453",18:48:14,19:14:56,1128.0,1155.0,1401.0,-246.0,0,1
3464,2021-10-03,1900-01-01 23:19:00,black/african american,False,Moving Violation,"37.85804998, -122.2799014",18:48:14,19:14:56,1128.0,1155.0,1399.0,-244.0,0,1
3465,2021-10-03,1900-01-01 19:49:00,hispanic/latino,False,Non-moving violation / including registration,"37.85450202, -122.2712304",18:48:14,19:14:56,1128.0,1155.0,1189.0,-34.0,1,1
3466,2021-10-04,1900-01-01 16:50:00,middle eastern/south asian,False,Non-moving violation / including registration,"37.85845145, -122.2530778",18:46:43,19:13:26,1127.0,1153.0,1010.0,143.0,0,0
3467,2021-10-04,1900-01-01 16:50:00,middle eastern/south asian,False,Non-moving violation / including registration,"37.85845145, -122.2530778",18:46:43,19:13:26,1127.0,1153.0,1010.0,143.0,0,0
